index	highest_proba	outcome	cost_of_classification	used_features
10	0.8900255963386212	7	67	history_noise,air,ar_c,m_sn_gt_4k,m_m_sn,notch_at_4k,notch_4k,bone,history_nausea,m_m_sn_gt_1k,m_sn_lt_2k,m_sn_lt_3k,history_vomiting,mod_sn_gt_1k,mod_sn_gt_2k,m_sn_2_3k,mod_sn_gt_3k,m_s_sn_gt_4k,s_sn_gt_2k,m_m_gt_2k,history_roaring,boneAbnormal,history_dizziness,ar_u,mod_sn_gt_4k,m_sn_gt_1k,airBoneGap,o_ar_c,static_normal,m_m_sn_gt_500,m_sn_gt_3k,history_buzzing,bser,m_s_sn_gt_3k,m_s_gt_500,mod_gt_4k,mod_sn_gt_500,m_cond_lt_1k,m_p_sn_gt_2k,m_s_sn_gt_1k,o_ar_u,history_fluctuating,history_fullness,m_sn_gt_6k,mod_mixed,history_heredity,vmod_s_mixed,mod_sn,m_sn_gt_2k,tymp,history_recruitment,history_ringing,late_wave_poor,m_at_2k,m_gt_1k,m_m_sn_gt_2k,m_s_sn,m_s_sn_gt_2k,m_sn_gt_500,m_sn_lt_1k,middle_wave_poor,mod_s_sn_gt_500,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
11	0.9320518782126412	2	9	o_ar_c,history_noise,air,notch_at_4k,mod_sn_gt_3k,history_dizziness,m_m_sn_gt_1k,ar_c,notch_4k
12	0.9032458016648884	7	37	o_ar_c,history_noise,notch_at_4k,mod_sn_gt_3k,history_nausea,ar_c,ar_u,bser,air,bone,o_ar_u,m_sn_gt_1k,m_s_sn_gt_4k,mod_sn_gt_2k,history_vomiting,mod_sn_gt_1k,m_sn_lt_2k,m_m_sn_gt_500,m_sn_gt_4k,m_sn_2_3k,history_roaring,notch_4k,m_m_sn_gt_2k,m_m_sn,boneAbnormal,history_dizziness,m_sn_gt_3k,mod_sn_gt_4k,m_s_sn_gt_3k,airBoneGap,mod_sn_gt_500,m_m_sn_gt_1k,history_buzzing,mod_gt_4k,history_fluctuating,history_fullness,history_heredity
13	0.9101985522491712	7	9	o_ar_c,history_noise,air,notch_at_4k,notch_4k,bone,ar_u,m_sn_gt_1k,m_s_sn_gt_4k
14	0.905821096937901	2	7	notch_at_4k,o_ar_c,history_noise,notch_4k,air,history_dizziness,bone
15	0.9057288439974592	2	11	o_ar_c,history_noise,notch_at_4k,mod_sn_gt_3k,history_nausea,ar_c,ar_u,bser,bone,air,m_sn_gt_4k
16	0.90478549255421	6	1	notch_at_4k
17	0.9833660543525592	6	7	o_ar_c,history_noise,air,bone,ar_u,bser,notch_at_4k
18	0.9064907402947564	2	9	o_ar_c,history_noise,notch_4k,notch_at_4k,history_nausea,air,ar_c,ar_u,o_ar_u
19	0.7046994491923482	7	67	notch_at_4k,o_ar_c,history_noise,notch_4k,air,history_dizziness,ar_u,o_ar_u,bone,bser,m_cond_lt_1k,ar_c,mod_sn_gt_3k,m_s_sn_gt_4k,m_m_sn,m_sn_gt_4k,mod_sn_gt_1k,boneAbnormal,m_m_sn_gt_2k,m_sn_lt_2k,m_sn_lt_3k,m_m_sn_gt_500,m_s_sn_gt_3k,mod_sn_gt_2k,mod_sn_gt_4k,airBoneGap,history_buzzing,history_fluctuating,history_vomiting,m_m_gt_2k,m_m_sn_gt_1k,m_sn_gt_1k,mod_sn_gt_500,history_nausea,history_fullness,history_heredity,history_recruitment,m_s_gt_500,m_sn_gt_3k,history_ringing,late_wave_poor,m_at_2k,history_roaring,m_gt_1k,m_p_sn_gt_2k,m_s_sn_gt_1k,m_s_sn,m_s_sn_gt_2k,m_sn_gt_6k,m_sn_2_3k,m_sn_gt_500,m_sn_lt_1k,middle_wave_poor,mod_gt_4k,mod_mixed,vmod_s_mixed,mod_s_sn_gt_500,mod_sn,s_sn_gt_2k,tymp,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,m_sn_gt_2k,wave_V_delayed,waveform_ItoV_prolonged,static_normal
20	0.7491893812658572	7	67	o_ar_c,history_noise,notch_4k,notch_at_4k,bone,history_nausea,mod_sn_gt_4k,m_sn_gt_1k,ar_c,air,ar_u,m_sn_gt_4k,mod_sn_gt_1k,m_m_sn_gt_2k,m_sn_lt_2k,m_sn_lt_3k,m_m_sn_gt_500,m_sn_2_3k,history_vomiting,m_m_sn_gt_1k,mod_sn_gt_3k,m_m_sn,airBoneGap,m_s_sn_gt_3k,m_m_gt_2k,mod_sn_gt_500,history_roaring,m_s_sn_gt_4k,s_sn_gt_2k,history_dizziness,mod_sn_gt_2k,bser,history_buzzing,m_sn_gt_3k,m_s_gt_500,mod_gt_4k,m_cond_lt_1k,history_fluctuating,m_p_sn_gt_2k,m_sn_gt_2k,history_fullness,o_ar_u,static_normal,history_heredity,boneAbnormal,history_recruitment,history_ringing,late_wave_poor,m_at_2k,m_gt_1k,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_sn_gt_6k,m_sn_gt_500,m_sn_lt_1k,mod_mixed,vmod_s_mixed,mod_sn,tymp,middle_wave_poor,mod_s_sn_gt_500,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
21	0.9998242173727342	2	24	history_noise,air,o_ar_c,mod_sn_gt_3k,notch_at_4k,notch_4k,bone,ar_u,ar_c,history_dizziness,m_m_sn,o_ar_u,m_sn_gt_2k,bser,m_sn_gt_1k,m_s_sn_gt_4k,mod_sn_gt_1k,m_sn_lt_2k,m_m_sn_gt_2k,boneAbnormal,m_sn_lt_3k,history_nausea,m_sn_2_3k,s_sn_gt_2k
22	0.9965103823923864	7	17	o_ar_c,history_noise,air,bone,o_ar_u,ar_u,notch_at_4k,m_m_sn_gt_1k,m_s_sn_gt_4k,history_vomiting,m_s_sn_gt_3k,ar_c,m_sn_gt_2k,m_sn_gt_4k,history_nausea,m_sn_lt_2k,notch_4k
23	0.9004354053994033	7	59	o_ar_c,history_noise,bser,notch_at_4k,notch_4k,m_sn_gt_1k,bone,air,m_sn_gt_4k,history_vomiting,m_sn_gt_2k,m_s_sn_gt_4k,mod_sn_gt_2k,mod_sn_gt_3k,m_sn_2_3k,m_m_sn_gt_2k,m_m_sn_gt_500,m_sn_lt_2k,m_sn_lt_3k,mod_sn_gt_1k,history_nausea,airBoneGap,boneAbnormal,history_roaring,history_buzzing,history_dizziness,m_m_sn_gt_1k,m_sn_gt_3k,history_fluctuating,history_fullness,history_heredity,m_s_gt_500,mod_sn_gt_4k,m_cond_lt_1k,history_recruitment,history_ringing,mod_gt_4k,mod_sn_gt_500,m_p_sn_gt_2k,m_s_sn_gt_1k,m_sn_gt_6k,ar_c,ar_u,late_wave_poor,m_m_sn,mod_mixed,vmod_s_mixed,mod_sn,o_ar_u,tymp,m_at_2k,m_gt_1k,s_sn_gt_2k,m_m_gt_2k,m_s_sn,m_s_sn_gt_2k,m_s_sn_gt_3k,m_sn_gt_500,m_sn_lt_1k
24	0.9038444152929928	7	65	o_ar_c,history_noise,notch_4k,notch_at_4k,history_nausea,air,ar_c,mod_sn_gt_4k,m_m_sn_gt_500,m_sn_gt_4k,m_sn_2_3k,history_vomiting,mod_sn_gt_3k,m_m_sn_gt_2k,m_sn_lt_2k,m_sn_lt_3k,mod_sn_gt_1k,ar_u,airBoneGap,history_dizziness,bser,m_m_sn_gt_1k,history_roaring,m_s_sn_gt_3k,history_buzzing,mod_sn_gt_2k,m_sn_gt_3k,history_fluctuating,history_fullness,mod_sn_gt_500,m_cond_lt_1k,m_p_sn_gt_2k,bone,m_s_gt_500,mod_gt_4k,m_s_sn_gt_1k,m_sn_gt_6k,mod_mixed,m_s_sn_gt_4k,m_sn_gt_1k,m_sn_gt_2k,o_ar_u,history_heredity,boneAbnormal,history_recruitment,history_ringing,late_wave_poor,m_at_2k,m_gt_1k,m_m_gt_2k,m_s_sn,m_s_sn_gt_2k,vmod_s_mixed,mod_sn,m_sn_gt_500,m_sn_lt_1k,tymp,s_sn_gt_2k,middle_wave_poor,m_m_sn,mod_s_sn_gt_500,static_normal,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs
25	0.9980881737940854	7	10	o_ar_c,history_noise,notch_4k,notch_at_4k,history_nausea,air,ar_c,bone,ar_u,mod_sn_gt_3k
26	0.7037400109620552	2	67	o_ar_c,history_noise,notch_4k,notch_at_4k,history_nausea,air,ar_c,bone,ar_u,mod_sn_gt_3k,m_sn_gt_4k,mod_sn_gt_4k,m_sn_2_3k,m_m_sn,m_m_sn_gt_2k,m_sn_lt_2k,m_m_sn_gt_500,m_sn_lt_3k,s_sn_gt_2k,static_normal,history_vomiting,airBoneGap,bser,history_buzzing,m_m_gt_2k,history_fluctuating,history_dizziness,history_fullness,history_heredity,history_recruitment,history_ringing,history_roaring,late_wave_poor,m_s_sn_gt_3k,m_at_2k,m_cond_lt_1k,m_gt_1k,m_m_sn_gt_1k,m_p_sn_gt_2k,m_s_gt_500,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_s_sn_gt_4k,m_sn_gt_2k,m_sn_gt_1k,m_sn_gt_3k,m_sn_gt_500,boneAbnormal,mod_sn_gt_2k,m_sn_gt_6k,m_sn_lt_1k,middle_wave_poor,mod_mixed,mod_gt_4k,vmod_s_mixed,mod_s_sn_gt_500,mod_sn,mod_sn_gt_500,mod_sn_gt_1k,s_sn_gt_1k,s_sn_gt_4k,tymp,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged,o_ar_u
27	0.7411581603754372	7	67	o_ar_c,history_noise,notch_at_4k,air,notch_4k,history_dizziness,bone,ar_u,m_m_sn,bser,o_ar_u,ar_c,mod_sn_gt_3k,m_sn_gt_1k,m_s_sn_gt_4k,mod_sn_gt_1k,m_sn_lt_2k,m_m_sn_gt_2k,m_m_sn_gt_500,m_sn_2_3k,mod_sn_gt_2k,s_sn_gt_2k,boneAbnormal,mod_sn_gt_500,m_sn_gt_3k,m_s_sn_gt_3k,m_m_sn_gt_1k,mod_gt_4k,history_vomiting,airBoneGap,history_buzzing,history_fluctuating,mod_sn_gt_4k,history_fullness,m_cond_lt_1k,history_heredity,history_nausea,m_p_sn_gt_2k,m_sn_gt_4k,history_roaring,static_normal,history_recruitment,history_ringing,late_wave_poor,m_at_2k,m_gt_1k,m_m_gt_2k,m_s_gt_500,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_sn_gt_500,m_sn_gt_6k,m_sn_lt_1k,m_sn_lt_3k,middle_wave_poor,mod_s_sn_gt_500,s_sn_gt_1k,mod_mixed,vmod_s_mixed,mod_sn,m_sn_gt_2k,tymp,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
28	0.9588744677018468	7	3	o_ar_c,history_noise,air
29	0.5962546811533392	7	67	history_noise,air,notch_4k,o_ar_c,notch_at_4k,ar_c,m_sn_gt_4k,history_nausea,mod_sn_gt_3k,m_m_sn_gt_500,m_m_sn,m_m_sn_gt_2k,m_sn_lt_3k,mod_sn_gt_2k,mod_sn_gt_1k,m_sn_2_3k,boneAbnormal,airBoneGap,history_dizziness,bser,history_buzzing,history_fluctuating,history_fullness,history_heredity,history_roaring,history_recruitment,m_s_sn_gt_3k,history_ringing,history_vomiting,late_wave_poor,m_at_2k,m_cond_lt_1k,m_gt_1k,m_m_gt_2k,m_m_sn_gt_1k,m_p_sn_gt_2k,m_s_gt_500,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_sn_gt_3k,m_s_sn_gt_4k,m_sn_gt_1k,m_sn_gt_500,m_sn_gt_6k,m_sn_lt_1k,mod_sn_gt_4k,mod_gt_4k,m_sn_lt_2k,middle_wave_poor,mod_mixed,vmod_s_mixed,mod_s_sn_gt_500,mod_sn_gt_500,mod_sn,s_sn_gt_1k,s_sn_gt_4k,tymp,viith_nerve_signs,wave_V_delayed,bone,waveform_ItoV_prolonged,static_normal,m_sn_gt_2k,s_sn_gt_2k,ar_u,o_ar_u
30	0.951575543959299	7	8	o_ar_c,history_noise,o_ar_u,air,bone,ar_c,notch_at_4k,m_m_sn_gt_1k
31	0.6485527403408804	7	67	history_noise,air,notch_4k,m_sn_gt_4k,notch_at_4k,o_ar_c,m_sn_gt_1k,mod_sn_gt_3k,history_nausea,m_sn_2_3k,ar_u,m_m_sn_gt_500,m_sn_lt_3k,mod_sn_gt_1k,m_m_sn_gt_2k,mod_sn_gt_2k,airBoneGap,m_s_sn_gt_3k,boneAbnormal,ar_c,m_m_sn,bser,bone,history_buzzing,s_sn_gt_2k,m_m_sn_gt_1k,m_sn_gt_3k,m_cond_lt_1k,static_normal,history_dizziness,history_roaring,history_fluctuating,history_fullness,history_heredity,history_recruitment,history_ringing,late_wave_poor,mod_gt_4k,m_s_gt_500,m_at_2k,m_p_sn_gt_2k,mod_sn_gt_4k,m_s_sn_gt_1k,history_vomiting,m_gt_1k,m_m_gt_2k,m_s_sn,mod_sn_gt_500,m_s_sn_gt_2k,m_s_sn_gt_4k,m_sn_gt_500,m_sn_gt_6k,m_sn_lt_1k,mod_mixed,vmod_s_mixed,m_sn_lt_2k,middle_wave_poor,mod_s_sn_gt_500,mod_sn,s_sn_gt_1k,s_sn_gt_4k,tymp,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged,m_sn_gt_2k,o_ar_u
32	0.998988867350158	7	5	o_ar_c,history_noise,air,notch_at_4k,notch_4k
33	0.9570518604493534	7	5	o_ar_c,history_noise,bser,notch_at_4k,notch_4k
34	0.9093182291549295	14	4	history_noise,air,o_ar_c,airBoneGap
35	0.7872441020258516	7	67	notch_at_4k,o_ar_c,history_noise,air,airBoneGap,ar_c,ar_u,bone,tymp,o_ar_u,bser,m_cond_lt_1k,m_sn_gt_4k,m_sn_gt_1k,mod_sn_gt_3k,m_sn_lt_2k,m_sn_lt_3k,m_s_gt_500,mod_sn_gt_1k,mod_sn_gt_2k,m_s_sn_gt_3k,m_s_sn_gt_4k,history_nausea,history_vomiting,boneAbnormal,history_buzzing,history_fluctuating,history_fullness,history_heredity,m_m_sn,history_dizziness,history_roaring,history_recruitment,history_ringing,s_sn_gt_2k,m_p_sn_gt_2k,m_sn_gt_3k,mod_sn_gt_4k,m_m_sn_gt_2k,late_wave_poor,m_m_gt_2k,notch_4k,m_at_2k,m_gt_1k,m_m_sn_gt_1k,m_m_sn_gt_500,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,m_sn_2_3k,m_sn_gt_500,static_normal,m_sn_lt_1k,m_sn_gt_2k,mod_sn_gt_500,m_sn_gt_6k,middle_wave_poor,mod_gt_4k,mod_mixed,vmod_s_mixed,mod_sn,mod_s_sn_gt_500,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
36	0.9454579060395476	3	3	o_ar_c,history_noise,air
37	0.9018196242131988	7	57	notch_at_4k,o_ar_c,history_noise,air,airBoneGap,tymp,ar_c,ar_u,o_ar_u,bone,mod_sn_gt_3k,notch_4k,history_dizziness,m_sn_gt_4k,m_m_sn,history_vomiting,mod_sn_gt_4k,m_sn_lt_2k,m_sn_lt_3k,mod_sn_gt_1k,m_m_sn_gt_500,m_m_sn_gt_2k,m_sn_gt_3k,boneAbnormal,m_s_sn_gt_4k,history_nausea,bser,history_buzzing,history_fluctuating,history_roaring,history_fullness,history_heredity,history_recruitment,mod_sn_gt_2k,m_m_gt_2k,history_ringing,m_m_sn_gt_1k,m_s_gt_500,mod_sn_gt_500,m_cond_lt_1k,m_p_sn_gt_2k,m_s_sn_gt_3k,late_wave_poor,m_at_2k,m_gt_1k,m_s_sn,m_s_sn_gt_1k,m_s_sn_gt_2k,static_normal,m_sn_gt_6k,m_sn_2_3k,m_sn_gt_500,mod_mixed,m_sn_gt_2k,vmod_s_mixed,mod_sn,m_sn_lt_1k
38	0.9150710820237627	7	4	notch_at_4k,o_ar_c,history_noise,air
39	0.8501359377728045	7	67	o_ar_c,history_noise,notch_at_4k,mod_sn_gt_3k,history_nausea,ar_c,ar_u,bser,air,bone,o_ar_u,m_cond_lt_1k,m_p_sn_gt_2k,mod_sn_gt_2k,m_sn_gt_1k,m_sn_2_3k,mod_sn_gt_1k,m_sn_lt_2k,history_vomiting,m_s_sn_gt_4k,m_m_sn_gt_500,boneAbnormal,m_m_sn_gt_1k,mod_gt_4k,m_sn_gt_4k,notch_4k,m_m_sn_gt_2k,m_m_gt_2k,airBoneGap,mod_sn_gt_4k,m_sn_gt_3k,history_buzzing,m_s_sn_gt_3k,history_roaring,mod_sn_gt_500,static_normal,history_fluctuating,m_s_sn_gt_1k,history_fullness,m_m_sn,history_heredity,history_dizziness,history_recruitment,history_ringing,m_sn_gt_6k,late_wave_poor,m_at_2k,m_gt_1k,m_s_gt_500,m_s_sn,m_s_sn_gt_2k,m_sn_gt_500,m_sn_lt_1k,s_sn_gt_2k,mod_mixed,vmod_s_mixed,m_sn_gt_2k,mod_sn,tymp,m_sn_lt_3k,middle_wave_poor,mod_s_sn_gt_500,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed,waveform_ItoV_prolonged
40	0.9461650695058484	7	54	notch_at_4k,o_ar_c,history_noise,notch_4k,air,history_dizziness,ar_u,o_ar_u,bone,bser,ar_c,mod_sn_gt_3k,m_sn_gt_4k,m_m_sn,m_m_sn_gt_500,mod_sn_gt_1k,m_sn_lt_2k,history_nausea,m_sn_lt_3k,m_s_sn_gt_4k,history_roaring,m_s_sn_gt_3k,m_m_sn_gt_2k,history_vomiting,mod_sn_gt_4k,boneAbnormal,mod_sn_gt_2k,airBoneGap,history_buzzing,history_fluctuating,history_fullness,m_m_gt_2k,m_m_sn_gt_1k,m_sn_gt_3k,history_heredity,history_recruitment,m_s_gt_500,m_cond_lt_1k,mod_sn_gt_500,history_ringing,m_p_sn_gt_2k,m_s_sn_gt_1k,late_wave_poor,m_at_2k,m_gt_1k,m_s_sn,m_s_sn_gt_2k,m_sn_2_3k,m_sn_gt_1k,static_normal,m_sn_gt_500,m_sn_gt_6k,mod_mixed,m_sn_gt_2k
41	0.933841485633516	7	42	history_noise,air,o_ar_c,notch_at_4k,notch_4k,history_nausea,m_sn_gt_4k,boneAbnormal,m_sn_lt_2k,mod_sn_gt_3k,ar_u,m_s_sn_gt_4k,history_vomiting,m_sn_lt_3k,mod_sn_gt_1k,m_m_sn_gt_2k,m_m_sn_gt_1k,history_roaring,m_sn_gt_1k,airBoneGap,bser,m_sn_2_3k,ar_c,history_buzzing,m_m_sn,history_fluctuating,m_sn_gt_3k,history_dizziness,history_fullness,history_heredity,history_recruitment,m_s_gt_500,mod_sn_gt_4k,m_cond_lt_1k,history_ringing,mod_sn_gt_500,mod_gt_4k,m_p_sn_gt_2k,late_wave_poor,mod_sn_gt_2k,m_s_sn_gt_1k,bone
42	0.9022882836151848	7	66	history_noise,air,ar_c,m_sn_gt_4k,m_m_sn,notch_at_4k,notch_4k,bone,history_nausea,mod_sn_gt_1k,mod_sn_gt_2k,m_m_sn_gt_1k,history_vomiting,m_s_sn_gt_4k,m_sn_2_3k,mod_sn_gt_3k,m_sn_lt_2k,m_m_gt_2k,m_sn_lt_3k,mod_sn_gt_4k,ar_u,history_dizziness,airBoneGap,m_sn_gt_3k,bser,history_buzzing,boneAbnormal,m_s_sn_gt_3k,m_sn_gt_1k,o_ar_c,history_roaring,m_m_sn_gt_500,history_fluctuating,m_cond_lt_1k,history_fullness,s_sn_gt_2k,m_s_gt_500,history_heredity,mod_gt_4k,m_p_sn_gt_2k,mod_sn_gt_500,m_s_sn_gt_1k,m_sn_gt_2k,o_ar_u,history_recruitment,m_sn_gt_6k,mod_mixed,history_ringing,late_wave_poor,m_at_2k,vmod_s_mixed,mod_sn,m_gt_1k,m_m_sn_gt_2k,tymp,m_s_sn,m_s_sn_gt_2k,static_normal,m_sn_gt_500,m_sn_lt_1k,middle_wave_poor,mod_s_sn_gt_500,s_sn_gt_1k,s_sn_gt_4k,viith_nerve_signs,wave_V_delayed
43	0.996361313258033	7	42	history_noise,air,o_ar_c,o_ar_u,notch_at_4k,m_m_sn,m_sn_gt_1k,mod_sn_gt_3k,m_s_sn_gt_3k,m_s_gt_500,m_sn_lt_2k,m_s_sn_gt_4k,s_sn_gt_2k,m_sn_lt_3k,history_nausea,mod_sn_gt_1k,m_sn_gt_4k,history_dizziness,history_roaring,airBoneGap,bser,history_buzzing,history_fluctuating,history_vomiting,history_fullness,history_heredity,history_recruitment,m_sn_gt_3k,m_m_sn_gt_1k,history_ringing,late_wave_poor,mod_sn_gt_4k,m_sn_2_3k,m_at_2k,m_cond_lt_1k,mod_sn_gt_500,mod_gt_4k,m_gt_1k,mod_sn_gt_2k,m_p_sn_gt_2k,m_s_sn_gt_1k,notch_4k
44	0.9579453829335371	7	7	o_ar_c,history_noise,air,airBoneGap,ar_u,notch_at_4k,ar_c
45	0.9047634728079929	7	21	o_ar_c,history_noise,bser,notch_at_4k,notch_4k,m_sn_gt_1k,bone,air,m_sn_gt_4k,history_dizziness,m_m_sn_gt_500,mod_sn_gt_3k,m_sn_2_3k,m_sn_lt_2k,m_m_sn_gt_2k,m_sn_lt_3k,mod_sn_gt_1k,mod_sn_gt_2k,m_s_sn_gt_4k,history_vomiting,airBoneGap
46	0.9300568637705254	9	6	o_ar_c,history_noise,air,airBoneGap,ar_c,bone
47	0.9213858399299582	7	5	o_ar_c,history_noise,air,airBoneGap,ar_c
48	0.9542429150614676	7	7	o_ar_c,history_noise,air,airBoneGap,ar_c,notch_at_4k,ar_u
49	0.911944365325066	2	8	o_ar_c,history_noise,notch_4k,notch_at_4k,history_nausea,air,ar_c,mod_sn_gt_4k
50	0.9997823441124944	2	34	o_ar_c,history_noise,air,notch_at_4k,mod_sn_gt_3k,history_nausea,ar_c,mod_sn_gt_4k,history_dizziness,m_s_gt_500,m_m_sn,m_sn_2_3k,boneAbnormal,m_sn_lt_2k,m_sn_lt_3k,m_m_sn_gt_500,mod_sn_gt_1k,ar_u,m_s_sn_gt_3k,m_m_gt_2k,mod_sn_gt_2k,mod_sn_gt_500,mod_gt_4k,m_s_sn_gt_4k,bone,history_roaring,o_ar_u,airBoneGap,m_sn_gt_4k,static_normal,history_vomiting,m_sn_gt_1k,m_m_sn_gt_2k,s_sn_gt_2k
51	0.9754568209608554	2	17	o_ar_c,history_noise,bser,notch_at_4k,notch_4k,m_sn_gt_1k,bone,air,m_cond_lt_1k,m_p_sn_gt_2k,history_dizziness,m_sn_2_3k,mod_sn_gt_1k,mod_sn_gt_2k,m_m_sn_gt_500,m_s_sn_gt_4k,m_sn_gt_4k
52	0.9542429150614676	7	7	o_ar_c,history_noise,air,airBoneGap,ar_c,notch_at_4k,ar_u
53	0.9012721340313083	7	45	history_noise,air,ar_c,airBoneGap,bone,notch_4k,o_ar_c,tymp,o_ar_u,ar_u,boneAbnormal,mod_sn_gt_3k,history_roaring,history_ringing,m_at_2k,bser,m_sn_gt_4k,m_m_sn_gt_500,mod_sn_gt_4k,history_vomiting,m_sn_2_3k,m_sn_lt_2k,m_sn_lt_3k,mod_sn_gt_1k,m_m_gt_2k,history_nausea,m_sn_gt_3k,m_s_sn_gt_3k,history_buzzing,m_m_sn_gt_1k,mod_sn_gt_2k,m_sn_gt_2k,mod_gt_4k,mod_sn_gt_500,m_s_gt_500,m_s_sn_gt_4k,m_sn_gt_1k,m_cond_lt_1k,m_m_sn,history_dizziness,s_sn_gt_2k,m_p_sn_gt_2k,m_s_sn_gt_1k,history_fluctuating,history_fullness
